grid,centroid,c_lon,c_lat,geometry,node,nearest_sap,destination,sap_name,route_length
"1192963.280286 1003017.520396, 1192963.280286 1004017.520396, 1193963.280286 1004017.520396, 1193963.280286 1003017.520396, 1192963.280286 1003017.520396",POINT (1193463.2802863133 1003517.520395831),75.82454218035193,26.90338704377061,"POLYGON ((581373.8167022031 2975505.2534769904, 581382.6972532514 2976505.9073943184, 582383.3521722291 2976497.0278635807, 582374.4716355797 2975496.3719203044, 581373.8167022031 2975505.2534769904))",317193328,POINT (581386.9156125389 2975587.8539743847),8668323235,Moti Dungri circle,875
"1192963.280286 1004017.520396, 1192963.280286 1005017.520396, 1193963.280286 1005017.520396, 1193963.280286 1004017.520396, 1192963.280286 1004017.520396",POINT (1193463.2802863133 1004517.520395831),75.82469723219852,26.91242020836136,"POLYGON ((581382.6972532514 2976505.9073943184, 581391.5757903171 2977506.5612844666, 582392.2306701503 2977497.6837804904, 582383.3521722291 2976497.0278635807, 581382.6972532514 2976505.9073943184))",8642636231,POINT (581841.6191656401 2977321.054055062),6869205810,Sanganeri Gate,463
"1192963.280286 1005017.520396, 1192963.280286 1006017.520396, 1193963.280286 1006017.520396, 1193963.280286 1005017.520396, 1192963.280286 1005017.520396",POINT (1193463.2802863133 1005517.520395831),75.82485230870844,26.92145336054573,"POLYGON ((581391.5757903171 2977506.5612844666, 581400.4523125846 2978507.2151226867, 582401.107128525 2978498.3396462905, 582392.2306701503 2977497.6837804904, 581391.5757903171 2977506.5612844666))",317132508,POINT (582069.1489537127 2978158.0390589912),5403055418,Badi Chaupar,374
"1192963.280286 1006017.520396, 1192963.280286 1007017.520396, 1193963.280286 1007017.520396, 1193963.280286 1006017.520396, 1192963.280286 1006017.520396",POINT (1193463.2802863133 1006517.520395831),75.82500740988758,26.930486500097675,"POLYGON ((581400.4523125846 2978507.2151226867, 581409.3268192393 2979507.868884231, 582409.9815465364 2979498.995436233, 582401.107128525 2978498.3396462905, 581400.4523125846 2978507.2151226867))",3349617642,POINT (582230.1203608215 2978765.1456889054),8043797910,Chandi ki Taksal,602
"1192963.280286 1007017.520396, 1192963.280286 1008017.520396, 1193963.280286 1008017.520396, 1193963.280286 1007017.520396, 1192963.280286 1007017.520396",POINT (1193463.2802863133 1007517.520395831),75.82516253574178,26.939519626791093,"POLYGON ((581409.3268192393 2979507.868884231, 581418.1993094655 2980508.522544349, 582418.8539233678 2980499.6511255633, 582409.9815465364 2979498.995436233, 581409.3268192393 2979507.868884231))",3783243548,POINT (582722.0289937666 2979466.9794602543),7071527768,Joravar Singh Gate,1332
"1192963.280286 1008017.520396, 1192963.280286 1009017.520396, 1193963.280286 1009017.520396, 1193963.280286 1008017.520396, 1192963.280286 1008017.520396",POINT (1193463.2802863133 1008517.520395831),75.82531768627699,26.948552740399897,"POLYGON ((581418.1993094655 2980508.522544349, 581427.0697824486 2981509.176078289, 582427.7242582019 2981500.3066895325, 582418.8539233678 2980499.6511255633, 581418.1993094655 2980508.522544349))",1751130375,POINT (583335.0988253442 2980520.3704814557),4800356319,Ramgarh Mod,5953
"1192963.280286 1009017.520396, 1192963.280286 1010017.520396, 1193963.280286 1010017.520396, 1193963.280286 1009017.520396, 1192963.280286 1009017.520396",POINT (1193463.2802863133 1009517.520395831),75.82547286149904,26.95758584069792,"POLYGON ((581427.0697824486 2981509.176078289, 581435.9382373714 2982509.8294612966, 582436.5925502218 2982500.962103381, 582427.7242582019 2981500.3066895325, 581427.0697824486 2981509.176078289))",543076263,POINT (583592.0108461096 2981580.1468217294),8609496324,Jal Mahal,6508
"1193963.280286 989017.520396, 1193963.280286 990017.520396, 1194963.280286 990017.520396, 1194963.280286 989017.520396, 1193963.280286 989017.520396",POINT (1194463.2802863133 989517.520395831),75.83243830213321,26.77678235623377,"POLYGON ((582249.9305139859 2961487.1997999423, 582258.8395069428 2962487.8535149647, 583259.4944037875 2962478.945375426, 583250.5850781685 2961478.2896211804, 582249.9305139859 2961487.1997999423))",10227967292,POINT (581320.4920586753 2963546.2758211815),3939125363,Shatabdi Nagar,2845
"1193963.280286 990017.520396, 1193963.280286 991017.520396, 1194963.280286 991017.520396, 1194963.280286 990017.520396, 1193963.280286 990017.520396",POINT (1194463.2802863133 990517.520395831),75.83259380860152,26.78581565986371,"POLYGON ((582258.8395069428 2962487.8535149647, 582267.7464726295 2963488.5075498773, 583268.4016774121 2963479.60145038, 583259.4944037875 2962478.945375426, 582258.8395069428 2962487.8535149647))",3848689552,POINT (581320.4920586753 2963546.2758211815),3939125363,Shatabdi Nagar,3428
"1193963.280286 991017.520396, 1193963.280286 992017.520396, 1194963.280286 992017.520396, 1194963.280286 991017.520396, 1193963.280286 991017.520396",POINT (1194463.2802863133 991517.520395831),75.83274933977789,26.79484895425252,"POLYGON ((582267.7464726295 2963488.5075498773, 582276.6514102233 2964489.16187996, 583277.3068982259 2964480.2578213224, 583268.4016774121 2963479.60145038, 582267.7464726295 2963488.5075498773))",9604681905,POINT (583456.9578413233 2964670.3461450436),3785900427,Dwarkapuri,1037
"1193963.280286 992017.520396, 1193963.280286 993017.520396, 1194963.280286 993017.520396, 1194963.280286 992017.520396, 1193963.280286 992017.520396",POINT (1194463.2802863133 992517.520395831),75.83290489566822,26.80388223917432,"POLYGON ((582276.6514102233 2964489.16187996, 582285.554318908 2965489.816480491, 583286.2100654077 2965480.9144635345, 583277.3068982259 2964480.2578213224, 582276.6514102233 2964489.16187996))",3848837758,POINT (582511.6668227348 2965033.7445945283),4764032915,Pratap Nagar Sector 16,432
"1193963.280286 993017.520396, 1193963.280286 994017.520396, 1194963.280286 994017.520396, 1194963.280286 993017.520396, 1193963.280286 993017.520396",POINT (1194463.2802863133 993517.520395831),75.83306047627839,26.81291551440328,"POLYGON ((582285.554318908 2965489.816480491, 582294.4551978635 2966490.471326747, 583295.1111781348 2966481.5713522923, 583286.2100654077 2965480.9144635345, 582285.554318908 2965489.816480491))",6735109861,POINT (583070.2345759054 2965348.4434136054),3848815501,NRI Circle,778
"1193963.280286 994017.520396, 1193963.280286 995017.520396, 1194963.280286 995017.520396, 1194963.280286 994017.520396, 1193963.280286 994017.520396",POINT (1194463.2802863133 994517.520395831),75.8332160816143,26.821948779713463,"POLYGON ((582294.4551978635 2966490.471326747, 582303.3540462708 2967491.1263940013, 583304.0102355874 2967482.228462869, 583295.1111781348 2966481.5713522923, 582294.4551978635 2966490.471326747))",4725678683,POINT (582954.8320943596 2968538.816962231),8611217445,Jagatpura jaipur,3260
"1193963.280286 995017.520396, 1193963.280286 996017.520396, 1194963.280286 996017.520396, 1194963.280286 995017.520396, 1193963.280286 995017.520396",POINT (1194463.2802863133 995517.520395831),75.83337171168185,26.830982034878986,"POLYGON ((582303.3540462708 2967491.1263940013, 582312.2508633122 2968491.7816575295, 583312.9072369451 2968482.8857705374, 583304.0102355874 2967482.228462869, 582303.3540462708 2967491.1263940013))",3963019589,POINT (582954.8320943596 2968538.816962231),8611217445,Jagatpura jaipur,689
"1193963.280286 996017.520396, 1193963.280286 997017.520396, 1194963.280286 997017.520396, 1194963.280286 996017.520396, 1193963.280286 996017.520396",POINT (1194463.2802863133 996517.520395831),75.8335273664869,26.84001527967393,"POLYGON ((582312.2508633122 2968491.7816575295, 582321.1456481662 2969492.437092598, 583321.8021813866 2969483.543250568, 583312.9072369451 2968482.8857705374, 582312.2508633122 2968491.7816575295))",317152028,POINT (582954.8320943596 2968538.816962231),8611217445,Jagatpura jaipur,513
"1193963.280286 997017.520396, 1193963.280286 998017.520396, 1194963.280286 998017.520396, 1194963.280286 997017.520396, 1193963.280286 997017.520396",POINT (1194463.2802863133 997517.520395831),75.83368304603542,26.849048513872297,"POLYGON ((582321.1456481662 2969492.437092598, 582330.0384000188 2970493.0926744803, 583330.6950680916 2970484.200878228, 583321.8021813866 2969483.543250568, 582321.1456481662 2969492.437092598))",10962021118,POINT (582954.8320943596 2968538.816962231),8611217445,Jagatpura jaipur,4772
"1193963.280286 998017.520396, 1193963.280286 999017.520396, 1194963.280286 999017.520396, 1194963.280286 998017.520396, 1193963.280286 998017.520396",POINT (1194463.2802863133 998517.520395831),75.83383875033324,26.858081737248177,"POLYGON ((582330.0384000188 2970493.0926744803, 582338.9291180458 2971493.748378436, 583339.58589624 2971484.8586287834, 583330.6950680916 2970484.200878228, 582330.0384000188 2970493.0926744803))",8620577988,POINT (581485.9620399228 2970731.3440290308),3779498673,Calgiri Hospital Mod,1262
"1193963.280286 999017.520396, 1193963.280286 1000017.520396, 1194963.280286 1000017.520396, 1194963.280286 999017.520396, 1193963.280286 999017.520396",POINT (1194463.2802863133 999517.520395831),75.8339944793863,26.86711494957562,"POLYGON ((582338.9291180458 2971493.748378436, 582347.8178014344 2972494.404179736, 583348.4746650114 2972485.5164775006, 583339.58589624 2971484.8586287834, 582338.9291180458 2971493.748378436))",10962034359,POINT (581485.9620399228 2970731.3440290308),3779498673,Calgiri Hospital Mod,2698
"1193963.280286 1000017.520396, 1193963.280286 1001017.520396, 1194963.280286 1001017.520396, 1194963.280286 1000017.520396, 1193963.280286 1000017.520396",POINT (1194463.2802863133 1000517.520395831),75.83415023320049,26.87614815062859,"POLYGON ((582347.8178014344 2972494.404179736, 582356.7044493656 2973495.0600536396, 583357.3613735867 2973486.174399642, 583348.4746650114 2972485.5164775006, 582347.8178014344 2972494.404179736))",6731800040,POINT (581620.3091914976 2974434.2455341727),321196414,LBS College Mod,1321
"1193963.280286 1001017.520396, 1193963.280286 1002017.520396, 1194963.280286 1002017.520396, 1194963.280286 1001017.520396, 1193963.280286 1001017.520396",POINT (1194463.2802863133 1001517.520395831),75.83430601178172,26.88518134018113,"POLYGON ((582356.7044493656 2973495.0600536396, 582365.5890610212 2974495.71597541, 583366.2460211456 2974486.8323704666, 583357.3613735867 2973486.174399642, 582356.7044493656 2973495.0600536396))",3783454424,POINT (581620.3091914976 2974434.2455341727),321196414,LBS College Mod,1547
"1193963.280286 1002017.520396, 1193963.280286 1003017.520396, 1194963.280286 1003017.520396, 1194963.280286 1002017.520396, 1193963.280286 1002017.520396",POINT (1194463.2802863133 1002517.520395831),75.8344618151359,26.8942145180072,"POLYGON ((582365.5890610212 2974495.71597541, 582374.4716355797 2975496.3719203044, 583375.1286068689 2975487.4903652347, 583366.2460211456 2974486.8323704666, 582365.5890610212 2974495.71597541))",3783477040,POINT (582138.1878475195 2975255.4243486268),316944100,Raja Park,1131
"1193963.280286 1003017.520396, 1193963.280286 1004017.520396, 1194963.280286 1004017.520396, 1194963.280286 1003017.520396, 1193963.280286 1003017.520396",POINT (1194463.2802863133 1003517.520395831),75.83461764326891,26.90324768388077,"POLYGON ((582374.4716355797 2975496.3719203044, 582383.3521722291 2976497.0278635807, 583384.0091299363 2976488.1483592037, 583375.1286068689 2975487.4903652347, 582374.4716355797 2975496.3719203044))",1813580656,POINT (583123.1601241708 2975965.614323772),8125106455,Mental Hospital,432
"1193963.280286 1004017.520396, 1193963.280286 1005017.520396, 1194963.280286 1005017.520396, 1194963.280286 1004017.520396, 1193963.280286 1004017.520396",POINT (1194463.2802863133 1004517.520395831),75.83477349618671,26.912280837575786,"POLYGON ((582383.3521722291 2976497.0278635807, 582392.2306701503 2977497.6837804904, 583392.8875895285 2977488.8063276256, 583384.0091299363 2976488.1483592037, 582383.3521722291 2976497.0278635807))",8642896948,POINT (582713.17048709 2977125.4587340797),2106291686,Ghat Darwaza,384
"1193963.280286 1005017.520396, 1193963.280286 1006017.520396, 1194963.280286 1006017.520396, 1194963.280286 1005017.520396, 1193963.280286 1005017.520396",POINT (1194463.2802863133 1005517.520395831),75.83492937389519,26.9213139788662,"POLYGON ((582392.2306701503 2977497.6837804904, 582401.107128525 2978498.3396462905, 583401.7639848273 2978489.464245757, 583392.8875895285 2977488.8063276256, 582392.2306701503 2977497.6837804904))",2688139242,POINT (582853.9134949438 2977995.4516446646),3783076380,Ramganj,14
"1193963.280286 1006017.520396, 1193963.280286 1007017.520396, 1194963.280286 1007017.520396, 1194963.280286 1006017.520396, 1193963.280286 1006017.520396",POINT (1194463.2802863133 1006517.520395831),75.83508527640026,26.93034710752592,"POLYGON ((582401.107128525 2978498.3396462905, 582409.9815465364 2979498.995436233, 583410.6383150126 2979490.1220888435, 583401.7639848273 2978489.464245757, 582401.107128525 2978498.3396462905))",8637879557,POINT (582465.632765107 2978890.6301411944),1812532518,Subhash Chowk,717
"1193963.280286 1007017.520396, 1193963.280286 1008017.520396, 1194963.280286 1008017.520396, 1194963.280286 1007017.520396, 1193963.280286 1007017.520396",POINT (1194463.2802863133 1007517.520395831),75.83524120370784,26.939380223328893,"POLYGON ((582409.9815465364 2979498.995436233, 582418.8539233678 2980499.6511255633, 583419.5105792659 2980490.7798321405, 583410.6383150126 2979490.1220888435, 582409.9815465364 2979498.995436233))",4763768315,POINT (583094.15673726 2980000.280066858),2106392886,Govind Nagar,268
"1193963.280286 1008017.520396, 1193963.280286 1009017.520396, 1194963.280286 1009017.520396, 1194963.280286 1008017.520396, 1193963.280286 1008017.520396",POINT (1194463.2802863133 1008517.520395831),75.83539715582386,26.948413326048986,"POLYGON ((582418.8539233678 2980499.6511255633, 582427.7242582019 2981500.3066895325, 583428.3807767694 2981491.4374508904, 583419.5105792659 2980490.7798321405, 582418.8539233678 2980499.6511255633))",4748425984,POINT (583410.6921418504 2980807.8452522964),8175950478,Karbala,775
"1193963.280286 1009017.520396, 1193963.280286 1010017.520396, 1194963.280286 1010017.520396, 1194963.280286 1009017.520396, 1193963.280286 1009017.520396",POINT (1194463.2802863133 1009517.520395831),75.83555313275421,26.95744641546006,"POLYGON ((582427.7242582019 2981500.3066895325, 582436.5925502218 2982500.962103381, 583437.2489067034 2982492.0949203405, 583428.3807767694 2981491.4374508904, 582427.7242582019 2981500.3066895325))",8585769908,POINT (583673.5241877266 2981853.163553991),4761189176,Shahpura Bagh,965
"1193963.280286 1010017.520396, 1193963.280286 1011017.520396, 1194963.280286 1011017.520396, 1194963.280286 1010017.520396, 1193963.280286 1010017.520396",POINT (1194463.2802863133 1010517.520395831),75.83570913450485,26.966479491336,"POLYGON ((582436.5925502218 2982500.962103381, 582445.458798613 2983501.617342357, 583446.1149682486 2983492.752215734, 583437.2489067034 2982492.0949203405, 582436.5925502218 2982500.962103381))",4761162946,POINT (583856.7538289096 2982334.633155098),3993089279,Air Force School,775
"1193963.280286 1011017.520396, 1193963.280286 1012017.520396, 1194963.280286 1012017.520396, 1194963.280286 1011017.520396, 1193963.280286 1011017.520396",POINT (1194463.2802863133 1011517.520395831),75.83586516108168,26.975512553450667,"POLYGON ((582445.458798613 2983501.617342357, 582454.323002556 2984502.272381702, 583454.9789605881 2984493.4093123125, 583446.1149682486 2983492.752215734, 582445.458798613 2983501.617342357))",4043290417,POINT (584470.6514603356 2984021.596352346),316420579,Kholeshwar Mahadev Temple,4730
"1193963.280286 1012017.520396, 1193963.280286 1013017.520396, 1194963.280286 1013017.520396, 1194963.280286 1012017.520396, 1193963.280286 1012017.520396",POINT (1194463.2802863133 1012517.520395831),75.83602121249064,26.98454560157788,"POLYGON ((582454.323002556 2984502.272381702, 582463.1851612387 2985502.9271966484, 583463.8408829037 2985494.066185313, 583454.9789605881 2984493.4093123125, 582454.323002556 2984502.272381702))",2026768889,POINT (584739.8336654555 2985113.070125189),655335466,Amer Fort,6949
